datesold,price,propertyType,bedrooms
12/17/18 0:00,812000,house,3
12/17/18 0:00,875000,house,3
12/17/18 0:00,1735000,house,4
12/18/18 0:00,517000,house,3
12/18/18 0:00,580000,house,3
12/18/18 0:00,626000,house,3
12/18/18 0:00,650000,house,4
12/18/18 0:00,810000,house,4
12/19/18 0:00,330000,house,2
12/19/18 0:00,396000,house,2
12/19/18 0:00,470000,house,3
12/19/18 0:00,470000,house,3
12/19/18 0:00,475000,house,3
12/19/18 0:00,495000,house,3
12/19/18 0:00,520000,house,3
12/19/18 0:00,535000,house,3
12/19/18 0:00,572000,house,3
12/19/18 0:00,600000,house,4
12/19/18 0:00,781000,house,3
12/19/18 0:00,880000,house,4
12/19/18 0:00,975000,house,3
12/19/18 0:00,1035000,house,4
12/20/18 0:00,545000,house,3
12/20/18 0:00,567000,house,3
12/20/18 0:00,607500,house,4
12/20/18 0:00,660000,house,4
12/20/18 0:00,720000,house,4
12/20/18 0:00,775000,house,4
12/20/18 0:00,800000,house,4
12/20/18 0:00,1275000,house,4
12/21/18 0:00,430000,house,2
12/21/18 0:00,452000,house,3
12/21/18 0:00,460000,house,3
12/21/18 0:00,555000,house,3
12/21/18 0:00,585000,house,3
12/21/18 0:00,596000,house,3
12/21/18 0:00,602000,house,4
12/21/18 0:00,638000,house,3
12/21/18 0:00,700000,house,3
12/21/18 0:00,715000,house,4
12/21/18 0:00,790000,house,3
12/21/18 0:00,820000,house,5
12/21/18 0:00,855000,house,4
12/21/18 0:00,900000,house,3
12/21/18 0:00,904000,house,3
12/21/18 0:00,910000,house,4
12/22/18 0:00,750000,house,3
12/24/18 0:00,640000,house,4
12/24/18 0:00,780000,house,3
12/24/18 0:00,1410000,house,4
1/1/19 0:00,591200,house,4
1/5/19 0:00,550000,house,3
1/7/19 0:00,468000,house,3
1/7/19 0:00,980000,house,5
1/8/19 0:00,460000,house,3
1/8/19 0:00,603000,house,4
1/8/19 0:00,610000,house,4
1/8/19 0:00,620000,house,4
1/8/19 0:00,860000,house,3
1/9/19 0:00,460000,house,4
1/9/19 0:00,460000,house,3
1/9/19 0:00,520000,house,3
1/9/19 0:00,627500,house,5
1/9/19 0:00,805000,house,4
1/9/19 0:00,960000,house,3
1/9/19 0:00,1500000,house,5
1/10/19 0:00,590000,house,3
1/10/19 0:00,640000,house,3
1/10/19 0:00,683500,house,3
1/10/19 0:00,830000,house,4
1/11/19 0:00,571000,house,3
1/11/19 0:00,662000,house,4
1/11/19 0:00,1050000,house,3
1/11/19 0:00,2195000,house,3
1/13/19 0:00,595000,house,3
1/13/19 0:00,685000,house,4
1/13/19 0:00,1020000,house,4
1/14/19 0:00,379000,house,2
1/14/19 0:00,467500,house,3
1/14/19 0:00,470000,house,3
1/14/19 0:00,502000,house,3
1/14/19 0:00,605000,house,4
1/14/19 0:00,683500,house,4
1/14/19 0:00,900000,house,5
1/15/19 0:00,542000,house,3
1/15/19 0:00,615000,house,3
1/15/19 0:00,730000,house,4
1/16/19 0:00,555000,house,3
1/16/19 0:00,869500,house,5
1/18/19 0:00,630000,house,4
1/18/19 0:00,760000,house,4
1/18/19 0:00,872000,house,4
1/18/19 0:00,885000,house,3
1/18/19 0:00,920000,house,3
1/19/19 0:00,665000,house,3
1/19/19 0:00,680000,house,4
1/21/19 0:00,745000,house,4
1/21/19 0:00,825000,house,4
1/21/19 0:00,970000,house,4
1/22/19 0:00,510000,house,3
1/22/19 0:00,585000,house,3
1/22/19 0:00,1975000,house,4
1/23/19 0:00,363500,house,2
1/23/19 0:00,370000,house,2
1/23/19 0:00,485000,house,3
1/23/19 0:00,510000,house,3
1/23/19 0:00,530000,house,3
1/23/19 0:00,582500,house,3
1/23/19 0:00,712000,house,3
1/23/19 0:00,965000,house,4
1/24/19 0:00,432000,house,2
1/24/19 0:00,450000,house,3
1/24/19 0:00,470000,house,3
1/24/19 0:00,510000,house,3
1/24/19 0:00,555000,house,3
1/24/19 0:00,590000,house,4
1/24/19 0:00,598000,house,3
1/24/19 0:00,637000,house,3
1/24/19 0:00,687000,house,3
1/24/19 0:00,800000,house,4
1/24/19 0:00,1010000,house,4
1/24/19 0:00,1100000,house,4
1/25/19 0:00,437000,house,3
1/25/19 0:00,515000,house,3
1/25/19 0:00,520000,house,3
1/25/19 0:00,595500,house,4
1/25/19 0:00,610000,house,3
1/25/19 0:00,640000,house,4
1/25/19 0:00,705000,house,4
1/29/19 0:00,550000,house,3
1/29/19 0:00,561000,house,4
1/29/19 0:00,601000,house,3
1/29/19 0:00,655000,house,4
1/29/19 0:00,732000,house,4
1/29/19 0:00,735000,house,3
1/29/19 0:00,785000,house,5
1/29/19 0:00,870000,house,4
1/29/19 0:00,1120000,house,5
1/30/19 0:00,405000,house,2
1/30/19 0:00,510000,house,3
1/30/19 0:00,535000,house,3
1/30/19 0:00,850000,house,4
1/31/19 0:00,445000,house,2
1/31/19 0:00,580000,house,3
1/31/19 0:00,750000,house,4
1/31/19 0:00,785000,house,5
2/1/19 0:00,278000,house,2
2/1/19 0:00,470000,house,3
2/1/19 0:00,530000,house,3
2/1/19 0:00,755000,house,3
2/2/19 0:00,550500,house,3
2/2/19 0:00,760000,house,4
2/2/19 0:00,1340000,house,4
2/2/19 0:00,1395000,house,4
2/4/19 0:00,522500,house,3
2/4/19 0:00,560000,house,3
2/4/19 0:00,580000,house,3
2/4/19 0:00,595000,house,3
2/4/19 0:00,645000,house,4
2/4/19 0:00,655000,house,3
2/4/19 0:00,790000,house,4
2/4/19 0:00,845000,house,4
2/4/19 0:00,847500,house,4
2/5/19 0:00,430000,house,3
2/5/19 0:00,512000,house,3
2/5/19 0:00,615000,house,4
2/5/19 0:00,720000,house,4
2/5/19 0:00,745000,house,5
2/5/19 0:00,880000,house,4
2/6/19 0:00,575000,house,3
2/6/19 0:00,620000,house,4
2/7/19 0:00,405000,house,2
2/7/19 0:00,510000,house,3
2/7/19 0:00,547500,house,3
2/7/19 0:00,555000,house,3
2/7/19 0:00,566000,house,3
2/7/19 0:00,660000,house,4
2/7/19 0:00,670000,house,3
2/7/19 0:00,680000,house,3
2/7/19 0:00,790000,house,4
2/7/19 0:00,850000,house,4
2/8/19 0:00,515000,house,3
2/8/19 0:00,525000,house,3
2/8/19 0:00,725000,house,5
2/8/19 0:00,940000,house,4
2/9/19 0:00,1190000,house,4
2/11/19 0:00,460000,house,3
2/11/19 0:00,600000,house,4
2/11/19 0:00,600000,house,4
2/11/19 0:00,687000,house,4
2/11/19 0:00,800000,house,4
2/12/19 0:00,490000,house,3
2/12/19 0:00,550000,house,4
2/12/19 0:00,585000,house,3
2/12/19 0:00,631000,house,4
2/12/19 0:00,635000,house,4
2/12/19 0:00,635000,house,3
2/12/19 0:00,680000,house,4
2/12/19 0:00,685000,house,3
2/12/19 0:00,745000,house,4
2/12/19 0:00,850000,house,4
2/13/19 0:00,540000,house,3
2/13/19 0:00,607000,house,3
2/13/19 0:00,650000,house,4
2/13/19 0:00,682000,house,3
2/13/19 0:00,954000,house,3
2/13/19 0:00,970000,house,4
2/13/19 0:00,1220000,house,5
2/14/19 0:00,460000,house,3
2/14/19 0:00,485000,house,3
2/14/19 0:00,525000,house,3
2/14/19 0:00,547000,house,3
2/14/19 0:00,565000,house,3
2/14/19 0:00,683000,house,4
2/14/19 0:00,795000,house,3
2/14/19 0:00,885000,house,4
2/14/19 0:00,1085000,house,4
2/14/19 0:00,1380000,house,4
2/15/19 0:00,533000,house,3
2/15/19 0:00,540000,house,3
2/16/19 0:00,685000,house,3
2/16/19 0:00,717000,house,4
2/16/19 0:00,720000,house,3
2/16/19 0:00,740000,house,3
2/16/19 0:00,845000,house,3
2/16/19 0:00,855000,house,4
2/16/19 0:00,1165000,house,4
2/16/19 0:00,1210000,house,4
2/16/19 0:00,1461000,house,4
2/17/19 0:00,850000,house,4
2/17/19 0:00,1050000,house,5
2/18/19 0:00,500000,house,4
2/18/19 0:00,566000,house,4
2/18/19 0:00,608000,house,3
2/18/19 0:00,835000,house,4
2/19/19 0:00,375000,house,2
2/19/19 0:00,410000,house,2
2/19/19 0:00,516000,house,3
2/19/19 0:00,550000,house,3
2/19/19 0:00,587500,house,3
2/19/19 0:00,587500,house,3
2/19/19 0:00,717500,house,5
2/19/19 0:00,725000,house,4
2/19/19 0:00,870000,house,4
2/20/19 0:00,390010,house,3
2/20/19 0:00,417000,house,3
2/20/19 0:00,455000,house,3
2/20/19 0:00,506000,house,3
2/20/19 0:00,585000,house,3
2/20/19 0:00,760000,house,4
2/21/19 0:00,540000,house,3
2/21/19 0:00,680000,house,3
2/21/19 0:00,695000,house,3
2/21/19 0:00,717000,house,5
2/21/19 0:00,805000,house,4
2/21/19 0:00,897000,house,4
2/21/19 0:00,1150000,house,5
2/22/19 0:00,635000,house,3
2/22/19 0:00,705000,house,4
2/22/19 0:00,785000,house,3
2/23/19 0:00,770000,house,4
2/23/19 0:00,792500,house,3
2/23/19 0:00,845000,house,3
2/23/19 0:00,918000,house,4
2/23/19 0:00,1075000,house,3
2/23/19 0:00,1137000,house,3
2/25/19 0:00,383000,house,2
2/25/19 0:00,561000,house,3
2/25/19 0:00,565000,house,3
2/26/19 0:00,573000,house,3
2/26/19 0:00,665000,house,5
2/26/19 0:00,801000,house,4
2/26/19 0:00,812500,house,5
2/27/19 0:00,399800,house,1
2/27/19 0:00,502500,house,3
2/27/19 0:00,530000,house,3
2/27/19 0:00,595000,house,4
2/27/19 0:00,600000,house,4
2/27/19 0:00,660000,house,5
2/27/19 0:00,662000,house,4
2/27/19 0:00,675000,house,4
2/27/19 0:00,816000,house,3
2/27/19 0:00,935000,house,5
2/27/19 0:00,960000,house,5
2/27/19 0:00,980000,house,5
2/27/19 0:00,1316000,house,4
2/27/19 0:00,1335000,house,4
2/28/19 0:00,422000,house,2
2/28/19 0:00,565000,house,3
2/28/19 0:00,650000,house,4
2/28/19 0:00,727000,house,4
3/1/19 0:00,446000,house,3
3/1/19 0:00,545000,house,3
3/1/19 0:00,740000,house,4
3/1/19 0:00,1630000,house,4
3/2/19 0:00,470500,house,3
3/2/19 0:00,480000,house,4
3/2/19 0:00,627500,house,3
3/2/19 0:00,670000,house,4
3/2/19 0:00,697500,house,3
3/2/19 0:00,780000,house,4
3/2/19 0:00,840000,house,4
3/2/19 0:00,985000,house,4
3/2/19 0:00,1050000,house,4
3/2/19 0:00,1075000,house,3
3/2/19 0:00,1770000,house,4
3/4/19 0:00,555000,house,3
3/4/19 0:00,592000,house,4
3/4/19 0:00,630000,house,3
3/4/19 0:00,675000,house,3
3/4/19 0:00,685000,house,3
3/4/19 0:00,772000,house,4
3/5/19 0:00,470000,house,3
3/5/19 0:00,525000,house,3
3/5/19 0:00,527500,house,3
3/5/19 0:00,572000,house,3
3/5/19 0:00,620000,house,4
3/5/19 0:00,660000,house,3
3/5/19 0:00,750000,house,5
3/5/19 0:00,772500,house,4
3/5/19 0:00,785000,house,4
3/5/19 0:00,805000,house,4
3/6/19 0:00,442000,house,3
3/6/19 0:00,458000,house,4
3/6/19 0:00,520000,house,3
3/6/19 0:00,532500,house,4
3/6/19 0:00,540500,house,3
3/6/19 0:00,573000,house,4
3/6/19 0:00,579000,house,3
3/6/19 0:00,650000,house,4
3/6/19 0:00,700000,house,5
3/6/19 0:00,780000,house,4
3/6/19 0:00,800000,house,3
3/6/19 0:00,825000,house,4
3/6/19 0:00,840000,house,4
3/6/19 0:00,900000,house,3
3/6/19 0:00,1205000,house,4
3/7/19 0:00,510000,house,3
3/7/19 0:00,710000,house,4
3/7/19 0:00,805000,house,4
3/8/19 0:00,498000,house,3
3/8/19 0:00,560000,house,3
3/8/19 0:00,580000,house,3
3/8/19 0:00,630000,house,4
3/8/19 0:00,645000,house,4
3/8/19 0:00,645000,house,4
3/8/19 0:00,675000,house,4
3/8/19 0:00,740000,house,4
3/9/19 0:00,650000,house,3
3/9/19 0:00,840000,house,4
3/12/19 0:00,545000,house,3
3/12/19 0:00,655000,house,4
3/12/19 0:00,792500,house,4
3/12/19 0:00,890000,house,3
3/12/19 0:00,1701000,house,4
3/13/19 0:00,607500,house,4
3/13/19 0:00,1300000,house,4
3/14/19 0:00,465000,house,3
3/14/19 0:00,510000,house,3
3/14/19 0:00,530000,house,4
3/14/19 0:00,800000,house,4
3/14/19 0:00,835000,house,4
3/14/19 0:00,940000,house,5
3/14/19 0:00,1228000,house,4
3/15/19 0:00,440000,house,2
3/15/19 0:00,445000,house,2
3/15/19 0:00,500000,house,3
3/15/19 0:00,505000,house,3
3/15/19 0:00,576000,house,4
3/15/19 0:00,609000,house,4
3/15/19 0:00,610000,house,3
3/15/19 0:00,632000,house,4
3/15/19 0:00,647000,house,4
3/15/19 0:00,740000,house,3
3/15/19 0:00,762000,house,3
3/15/19 0:00,805000,house,3
3/16/19 0:00,510000,house,3
3/16/19 0:00,550000,house,4
3/16/19 0:00,550000,house,3
3/16/19 0:00,642000,house,3
3/16/19 0:00,652000,house,3
3/16/19 0:00,690000,house,4
3/16/19 0:00,730000,house,3
3/16/19 0:00,810000,house,3
3/16/19 0:00,815000,house,4
3/16/19 0:00,901000,house,3
3/16/19 0:00,1100000,house,3
3/18/19 0:00,637500,house,4
3/18/19 0:00,1051000,house,4
3/18/19 0:00,1550000,house,3
3/19/19 0:00,525000,house,3
3/19/19 0:00,530000,house,4
3/19/19 0:00,535000,house,3
3/19/19 0:00,610000,house,3
3/19/19 0:00,735000,house,4
3/19/19 0:00,760000,house,5
3/19/19 0:00,765000,house,3
3/19/19 0:00,1160000,house,3
3/20/19 0:00,490000,house,3
3/20/19 0:00,535000,house,3
3/20/19 0:00,570000,house,3
3/20/19 0:00,580000,house,3
3/20/19 0:00,615000,house,4
3/20/19 0:00,695000,house,5
3/20/19 0:00,777500,house,4
3/20/19 0:00,920000,house,4
3/20/19 0:00,962500,house,5
3/21/19 0:00,446500,house,3
3/21/19 0:00,570000,house,3
3/21/19 0:00,607000,house,4
3/21/19 0:00,612000,house,3
3/21/19 0:00,655000,house,4
3/21/19 0:00,825000,house,3
3/21/19 0:00,826000,house,4
3/21/19 0:00,952000,house,4
3/22/19 0:00,465000,house,3
3/22/19 0:00,475000,house,3
3/22/19 0:00,550000,house,4
3/22/19 0:00,585000,house,3
3/22/19 0:00,612000,house,3
3/22/19 0:00,715000,house,4
3/22/19 0:00,751500,house,4
3/22/19 0:00,780000,house,5
3/22/19 0:00,797500,house,5
3/22/19 0:00,1200000,house,4
3/23/19 0:00,505000,house,3
3/23/19 0:00,557000,house,3
3/23/19 0:00,732000,house,3
3/23/19 0:00,778000,house,4
3/23/19 0:00,825000,house,3
3/23/19 0:00,905000,house,4
3/23/19 0:00,960000,house,4
3/23/19 0:00,1590000,house,4
3/25/19 0:00,340000,house,2
3/25/19 0:00,456000,house,3
3/25/19 0:00,556000,house,3
3/25/19 0:00,633000,house,3
3/25/19 0:00,925000,house,4
3/25/19 0:00,1325000,house,4
3/26/19 0:00,465000,house,3
3/26/19 0:00,478000,house,3
3/26/19 0:00,489000,house,3
3/26/19 0:00,495000,house,3
3/26/19 0:00,685000,house,4
3/26/19 0:00,755000,house,4
3/26/19 0:00,935000,house,4
3/26/19 0:00,1400000,house,5
3/27/19 0:00,535000,house,3
3/27/19 0:00,567000,house,3
3/27/19 0:00,760000,house,4
3/27/19 0:00,775000,house,4
3/27/19 0:00,865000,house,4
3/27/19 0:00,910000,house,4
3/28/19 0:00,440000,house,3
3/28/19 0:00,545000,house,3
3/28/19 0:00,598000,house,4
3/28/19 0:00,636000,house,4
3/28/19 0:00,690000,house,4
3/28/19 0:00,912000,house,5
3/28/19 0:00,1020000,house,5
3/28/19 0:00,1255000,house,4
3/29/19 0:00,540000,house,3
3/29/19 0:00,575000,house,4
3/29/19 0:00,695000,house,4
3/29/19 0:00,720000,house,4
3/29/19 0:00,840000,house,3
3/29/19 0:00,925000,house,5
3/29/19 0:00,1070000,house,4
4/1/19 0:00,477000,house,3
4/1/19 0:00,535000,house,3
4/1/19 0:00,598000,house,4
4/1/19 0:00,600000,house,4
4/1/19 0:00,606600,house,3
4/1/19 0:00,700000,house,4
4/1/19 0:00,710000,house,4
4/1/19 0:00,727000,house,4
4/1/19 0:00,875000,house,3
4/1/19 0:00,1100000,house,5
4/2/19 0:00,445000,house,3
4/2/19 0:00,487000,house,3
4/2/19 0:00,596000,house,4
4/2/19 0:00,625000,house,4
4/2/19 0:00,630000,house,3
4/2/19 0:00,650100,house,3
4/2/19 0:00,703500,house,4
4/2/19 0:00,710000,house,4
4/2/19 0:00,1060000,house,4
4/3/19 0:00,444000,house,3
4/3/19 0:00,507000,house,3
4/3/19 0:00,621000,house,4
4/3/19 0:00,665000,house,2
4/3/19 0:00,787500,house,4
4/3/19 0:00,810000,house,4
4/3/19 0:00,1100000,house,4
4/3/19 0:00,1250000,house,5
4/4/19 0:00,470000,house,3
4/4/19 0:00,480000,house,4
4/4/19 0:00,559000,house,4
4/4/19 0:00,560000,house,3
4/4/19 0:00,591000,house,4
4/4/19 0:00,600000,house,4
4/4/19 0:00,649500,house,4
4/4/19 0:00,720000,house,3
4/4/19 0:00,825000,house,4
4/4/19 0:00,840000,house,3
4/5/19 0:00,655000,house,3
4/5/19 0:00,700000,house,4
4/5/19 0:00,750000,house,4
4/5/19 0:00,921000,house,5
4/6/19 0:00,682000,house,3
4/6/19 0:00,692000,house,4
4/6/19 0:00,766000,house,3
4/6/19 0:00,785000,house,3
4/6/19 0:00,875000,house,4
4/6/19 0:00,1000000,house,4
4/6/19 0:00,1000000,house,5
4/6/19 0:00,1060000,house,4
4/6/19 0:00,1070000,house,4
4/8/19 0:00,625500,house,2
4/8/19 0:00,660000,house,2
4/8/19 0:00,750000,house,5
4/8/19 0:00,866000,house,5
4/9/19 0:00,495000,house,4
4/9/19 0:00,550000,house,3
4/9/19 0:00,700000,house,4
4/9/19 0:00,710000,house,4
4/9/19 0:00,1650000,house,5
4/10/19 0:00,625000,house,3
4/10/19 0:00,625250,house,3
4/10/19 0:00,760000,house,4
4/10/19 0:00,857500,house,5
4/10/19 0:00,865000,house,4
4/10/19 0:00,1050000,house,5
4/11/19 0:00,567000,house,3
4/11/19 0:00,587500,house,4
4/11/19 0:00,610000,house,4
4/11/19 0:00,897500,house,4
4/11/19 0:00,1251000,house,4
4/12/19 0:00,450000,house,2
4/12/19 0:00,455000,house,3
4/12/19 0:00,510000,house,3
4/12/19 0:00,640000,house,4
4/12/19 0:00,686000,house,3
4/12/19 0:00,730000,house,4
4/12/19 0:00,750000,house,4
4/12/19 0:00,886000,house,4
4/12/19 0:00,931000,house,4
4/12/19 0:00,1111000,house,4
4/12/19 0:00,1520000,house,4
4/12/19 0:00,1700000,house,4
4/13/19 0:00,465000,house,3
4/13/19 0:00,570000,house,3
4/13/19 0:00,625000,house,3
4/13/19 0:00,740000,house,4
4/13/19 0:00,822000,house,5
4/13/19 0:00,894000,house,3
4/13/19 0:00,967000,house,4
4/13/19 0:00,995000,house,5
4/13/19 0:00,1055000,house,4
4/15/19 0:00,455000,house,3
4/15/19 0:00,515000,house,3
4/16/19 0:00,475000,house,3
4/16/19 0:00,485000,house,3
4/16/19 0:00,592500,house,4
4/16/19 0:00,655000,house,4
4/16/19 0:00,690000,house,4
4/16/19 0:00,695000,house,4
4/16/19 0:00,790000,house,4
4/16/19 0:00,928000,house,4
4/16/19 0:00,1392000,house,4
4/17/19 0:00,390000,house,2
4/17/19 0:00,481000,house,4
4/17/19 0:00,505000,house,3
4/17/19 0:00,515000,house,3
4/17/19 0:00,550000,house,4
4/17/19 0:00,585000,house,3
4/17/19 0:00,638500,house,4
4/17/19 0:00,640000,house,3
4/17/19 0:00,641000,house,4
4/17/19 0:00,717500,house,4
4/17/19 0:00,718000,house,4
4/17/19 0:00,802500,house,3
4/17/19 0:00,860000,house,3
4/17/19 0:00,920000,house,3
4/17/19 0:00,1575000,house,3
4/18/19 0:00,420000,house,3
4/18/19 0:00,498000,house,3
4/18/19 0:00,605000,house,4
4/18/19 0:00,615000,house,4
4/18/19 0:00,729000,house,4
4/18/19 0:00,771000,house,4
4/18/19 0:00,980000,house,5
4/23/19 0:00,540000,house,2
4/23/19 0:00,565000,house,4
4/23/19 0:00,742000,house,3
4/23/19 0:00,840000,house,4
4/23/19 0:00,1095000,house,4
4/23/19 0:00,1649000,house,4
4/24/19 0:00,450000,house,3
4/24/19 0:00,462000,house,3
4/24/19 0:00,580000,house,3
4/24/19 0:00,590000,house,4
4/24/19 0:00,645000,house,4
4/24/19 0:00,660000,house,4
4/24/19 0:00,660000,house,4
4/24/19 0:00,698000,house,3
4/24/19 0:00,712500,house,4
4/25/19 0:00,1225000,house,3
4/26/19 0:00,479000,house,3
4/26/19 0:00,879000,house,5
4/26/19 0:00,950100,house,4
4/26/19 0:00,1035000,house,3
4/26/19 0:00,1130000,house,5
4/27/19 0:00,730000,house,4
4/27/19 0:00,826000,house,3
4/29/19 0:00,490000,house,3
4/29/19 0:00,510000,house,3
4/29/19 0:00,525000,house,3
4/29/19 0:00,585000,house,4
4/29/19 0:00,590000,house,4
4/29/19 0:00,621944,house,4
4/29/19 0:00,710000,house,4
4/29/19 0:00,860000,house,4
4/30/19 0:00,703100,house,3
4/30/19 0:00,705000,house,4
5/1/19 0:00,542500,house,4
5/1/19 0:00,590000,house,3
5/1/19 0:00,624000,house,5
5/1/19 0:00,686500,house,5
5/1/19 0:00,720000,house,4
5/1/19 0:00,721000,house,4
5/1/19 0:00,930000,house,5
5/1/19 0:00,940000,house,5
5/2/19 0:00,450000,house,2
5/2/19 0:00,550000,house,3
5/2/19 0:00,577500,house,4
5/2/19 0:00,760000,house,4
5/2/19 0:00,780000,house,4
5/2/19 0:00,865000,house,4
5/3/19 0:00,74000,house,4
5/3/19 0:00,535000,house,3
5/3/19 0:00,703000,house,4
5/3/19 0:00,730000,house,4
5/3/19 0:00,820000,house,5
5/3/19 0:00,825000,house,4
5/3/19 0:00,1350000,house,4
5/4/19 0:00,665000,house,4
5/4/19 0:00,995000,house,4
5/6/19 0:00,490000,house,3
5/6/19 0:00,660000,house,3
5/6/19 0:00,680000,house,3
5/6/19 0:00,750000,house,5
5/6/19 0:00,897000,house,4
5/6/19 0:00,1005000,house,4
5/6/19 0:00,1075000,house,4
5/6/19 0:00,1100000,house,4
5/7/19 0:00,560000,house,3
5/7/19 0:00,572000,house,3
5/7/19 0:00,625000,house,4
5/7/19 0:00,679800,house,4
5/7/19 0:00,715000,house,4
5/7/19 0:00,720000,house,4
5/7/19 0:00,759000,house,4
5/7/19 0:00,885000,house,4
5/8/19 0:00,495000,house,3
5/8/19 0:00,555000,house,3
5/8/19 0:00,607000,house,3
5/8/19 0:00,677000,house,4
5/8/19 0:00,695000,house,4
5/8/19 0:00,705000,house,4
5/8/19 0:00,800000,house,5
5/8/19 0:00,850000,house,4
5/8/19 0:00,860000,house,4
5/9/19 0:00,656000,house,4
5/9/19 0:00,665000,house,3
5/9/19 0:00,670000,house,4
5/9/19 0:00,715000,house,4
5/9/19 0:00,720000,house,4
5/10/19 0:00,445000,house,3
5/10/19 0:00,565000,house,3
5/10/19 0:00,585000,house,3
5/11/19 0:00,882500,house,3
5/11/19 0:00,960000,house,4
5/13/19 0:00,539000,house,3
5/13/19 0:00,574000,house,3
5/13/19 0:00,659000,house,4
5/13/19 0:00,660000,house,4
5/13/19 0:00,680000,house,4
5/13/19 0:00,855000,house,3
5/14/19 0:00,580000,house,4
5/14/19 0:00,612500,house,3
5/14/19 0:00,655000,house,4
5/14/19 0:00,695000,house,4
5/14/19 0:00,715000,house,4
5/15/19 0:00,425000,house,3
5/15/19 0:00,426000,house,3
5/15/19 0:00,435000,house,4
5/15/19 0:00,452500,house,3
5/15/19 0:00,510000,house,3
5/15/19 0:00,517000,house,3
5/15/19 0:00,630000,house,4
5/15/19 0:00,642000,house,4
5/15/19 0:00,650000,house,4
5/15/19 0:00,1002100,house,4
5/15/19 0:00,1040000,house,4
5/16/19 0:00,422000,house,2
5/16/19 0:00,588000,house,4
5/16/19 0:00,590000,house,3
5/16/19 0:00,720000,house,5
5/17/19 0:00,503000,house,3
5/17/19 0:00,590000,house,3
5/17/19 0:00,650000,house,4
5/17/19 0:00,700000,house,4
5/17/19 0:00,732500,house,3
5/17/19 0:00,735000,house,4
5/17/19 0:00,747500,house,4
5/17/19 0:00,782000,house,4
5/17/19 0:00,945000,house,4
5/17/19 0:00,1238000,house,3
5/18/19 0:00,785000,house,4
5/18/19 0:00,790000,house,3
5/18/19 0:00,1525000,house,5
5/20/19 0:00,450000,house,3
5/20/19 0:00,670000,house,4
5/20/19 0:00,690000,house,3
5/20/19 0:00,815000,house,4
5/20/19 0:00,932000,house,4
5/20/19 0:00,1900000,house,4
5/21/19 0:00,900000,house,3
5/22/19 0:00,355000,house,2
5/22/19 0:00,390000,house,3
5/22/19 0:00,550000,house,3
5/22/19 0:00,566000,house,4
5/22/19 0:00,611000,house,3
5/22/19 0:00,621000,house,4
5/22/19 0:00,695000,house,4
5/22/19 0:00,715000,house,3
5/22/19 0:00,790000,house,5
5/22/19 0:00,945000,house,5
5/23/19 0:00,566800,house,3
5/23/19 0:00,575000,house,3
5/23/19 0:00,598000,house,3
5/23/19 0:00,685000,house,4
5/23/19 0:00,820000,house,4
5/23/19 0:00,911000,house,4
5/23/19 0:00,915000,house,5
5/24/19 0:00,585000,house,3
5/24/19 0:00,663000,house,4
5/24/19 0:00,873000,house,4
5/25/19 0:00,521000,house,3
5/25/19 0:00,590000,house,3
5/25/19 0:00,635000,house,4
5/25/19 0:00,640000,house,3
5/25/19 0:00,851000,house,5
5/25/19 0:00,965000,house,2
5/25/19 0:00,1060000,house,5
5/28/19 0:00,385000,house,3
5/28/19 0:00,427000,house,3
5/28/19 0:00,503000,house,3
5/28/19 0:00,640000,house,5
5/28/19 0:00,705000,house,4
5/28/19 0:00,720000,house,4
5/28/19 0:00,730000,house,3
5/28/19 0:00,737000,house,3
5/28/19 0:00,765000,house,4
5/28/19 0:00,880000,house,5
5/29/19 0:00,502000,house,2
5/29/19 0:00,552000,house,4
5/29/19 0:00,557000,house,3
5/29/19 0:00,565000,house,4
5/29/19 0:00,653000,house,4
5/29/19 0:00,715000,house,4
5/29/19 0:00,762000,house,4
5/29/19 0:00,860000,house,4
5/29/19 0:00,877500,house,4
5/29/19 0:00,1220000,house,3
5/30/19 0:00,428000,house,3
5/30/19 0:00,530000,house,3
5/30/19 0:00,530750,house,3
5/30/19 0:00,545000,house,3
5/30/19 0:00,573700,house,3
5/30/19 0:00,705000,house,3
5/30/19 0:00,915000,house,5
5/31/19 0:00,515000,house,2
5/31/19 0:00,579000,house,4
5/31/19 0:00,610000,house,4
5/31/19 0:00,623000,house,3
5/31/19 0:00,650000,house,3
5/31/19 0:00,675000,house,4
5/31/19 0:00,720000,house,3
5/31/19 0:00,757000,house,3
5/31/19 0:00,926000,house,5
5/31/19 0:00,1018000,house,5
6/1/19 0:00,670000,house,2
6/1/19 0:00,885000,house,5
6/3/19 0:00,540000,house,3
6/3/19 0:00,645000,house,4
6/3/19 0:00,960000,house,3
6/3/19 0:00,1210000,house,4
6/4/19 0:00,475000,house,3
6/4/19 0:00,537000,house,3
6/4/19 0:00,827500,house,4
6/4/19 0:00,929200,house,4
6/5/19 0:00,305000,house,2
6/5/19 0:00,450000,house,3
6/5/19 0:00,485000,house,3
6/5/19 0:00,706000,house,4
6/5/19 0:00,740000,house,4
6/5/19 0:00,1570000,house,5
6/6/19 0:00,470000,house,3
6/7/19 0:00,650000,house,3
6/7/19 0:00,795000,house,4
6/7/19 0:00,850000,house,4
6/7/19 0:00,960000,house,3
6/8/19 0:00,640000,house,3
6/8/19 0:00,673500,house,4
6/8/19 0:00,900000,house,4
